Latitude,Longitude
36.04998810786604,-79.83233767319699
34.42584348715903,-78.313701897482
35.7870924231735,-81.5729686967471
35.14590565208079,-80.80017758938043
35.051770132971136,-77.38372099556705
35.33176513236639,-80.32941941815386
35.74978389794266,-78.75519751677687
35.06701222131099,-79.15806173109013
36.03937105572546,-79.12361695400992
35.94090757904444,-77.0432378948238
35.404357170618844,-82.91562096822548
35.43560262232991,-81.00991965223527
35.86840506539346,-78.35469206311505
36.13400750838627,-80.45688937800833
