Latitude,Longitude
35.130754399792266,-80.75395986286209
35.69515436767913,-77.82652024958676
35.39322641809538,-80.22675543947717
35.73390730069695,-81.57777251440827
36.12565539751854,-80.61385323083564
34.381182363964214,-78.12335482777928
35.51567461011895,-76.76921412351314
35.99286074180716,-79.19769573586673
35.367901889231106,-80.97804784701393
36.09127741384843,-79.88012811499715
35.64271661960156,-78.7038089095112
35.40506942269396,-82.91620253836467
34.97986765253716,-79.1123328560385
36.0224011151512,-78.56846371788582
