Latitude,Longitude
36.1368316238711,-80.44978537452758
35.78817598994942,-81.57233617657903
35.748915993026806,-78.75509777297182
35.940394161248314,-77.04409358123847
35.06578251498217,-79.15952823550732
35.33081877620364,-80.33476963117275
35.404285609022445,-82.91589219503798
36.03936358989822,-79.12221042146403
36.04673170025124,-79.83066284575163
35.051541317776184,-77.38420425061516
35.86831711563378,-78.35525963884169
35.14614826060082,-80.80135876754568
35.43820440234867,-81.00978395118413
34.424909914111325,-78.3126082206918
