Latitude,Longitude
35.77406699087472,-78.63539671865664
35.549955253448495,-76.84298780080783
35.72849986482542,-81.59755376142198
35.30137142776946,-79.67204058253932
35.833411415186056,-77.98473788867274
36.14308708563856,-79.64987119430884
35.287433277361565,-80.97772922642346
34.91921842541523,-78.84206839919437
35.85101381813173,-80.78356167160106
35.13131432051038,-80.67904638004376
35.403751837089516,-82.92198943609263
34.3891140009668,-77.95621021977884
36.00032699693767,-78.89340658145932
36.05947750681986,-80.19104812355899
