Latitude,Longitude
36.05927966340787,-80.19125274506018
35.835430030071905,-77.98430398734662
34.9180974035426,-78.83915253435278
35.85169069657671,-80.78518504755503
35.28579218704005,-80.97573455952902
36.00212713903858,-78.89108608657541
35.300029849548395,-79.67007532231972
34.39078943806189,-77.95305061285555
35.40369619898878,-82.9226462576548
35.771784438820404,-78.63734037583095
35.13297686415042,-80.67673763822452
35.72700474519405,-81.5972215190951
35.550682006534984,-76.84298949510682
36.14263613342565,-79.64898428523543
